0,Miami,Boston,0.0
1,Toronto,Brooklyn,1.0
0,Philadelphia,Chicago,0.0
0,Orlando,Charlotte,0.0
1,Detroit,Cleveland,0.0
1,San Antonio,Dallas,0.0
0,Memphis,Golden State,0.0
0,Sacramento,Houston,0.0
0,Utah,LA Lakers,1.0
1,Indiana,Milwaukee,0.0
0,New Orleans,Minnesota,0.0
0,LA Clippers,Phoenix,1.0
0,Denver,Portland,0.0
0,Atlanta,Washington,0.0
1,Miami,Detroit,0.0
0,New York,Indiana,0.0
0,Memphis,LA Clippers,0.0
0,Oklahoma City,San Antonio,0.0
0,Philadelphia,Toronto,0.0
1,Charlotte,Boston,0.0
1,Washington,Brooklyn,1.0
0,Atlanta,Cleveland,0.0
1,Houston,Minnesota,1.0
1,Chicago,New Orleans,0.0
0,LA Lakers,Oklahoma City,0.0
0,Milwaukee,Orlando,0.0
1,Sacramento,Phoenix,0.0
1,Dallas,Utah,0.0
1,Utah,Denver,0.0
0,LA Lakers,Houston,0.0
0,Brooklyn,Indiana,0.0
0,Dallas,LA Clippers,0.0
0,Orlando,Miami,0.0
1,Toronto,New York,1.0
1,Milwaukee,Philadelphia,1.0
1,Golden State,San Antonio,0.0
0,Charlotte,Washington,0.0
0,Boston,Atlanta,0.0
0,Cleveland,Chicago,0.0
1,Golden State,Memphis,1.0
1,Phoenix,New Orleans,0.0
1,Minnesota,Portland,0.0
0,Oklahoma City,Sacramento,1.0
0,Milwaukee,Boston,0.0
0,Brooklyn,Charlotte,0.0
0,Memphis,Dallas,0.0
0,San Antonio,Denver,1.0
0,Washington,Detroit,0.0
0,LA Lakers,New Orleans,0.0
0,Miami,Orlando,0.0
1,New York,Philadelphia,1.0
0,Indiana,Toronto,0.0
1,LA Clippers,Utah,0.0
0,Toronto,Atlanta,0.0
0,San Antonio,Golden State,0.0
1,Phoenix,Houston,0.0
0,Chicago,Miami,0.0
1,Minnesota,Sacramento,0.0
0,New Orleans,Boston,0.0
0,Houston,Dallas,0.0
0,Cleveland,Indiana,0.0
1,LA Clippers,LA Lakers,1.0
1,Charlotte,New York,0.0
1,Detroit,Orlando,0.0
0,Oklahoma City,Portland,0.0
0,Brooklyn,Washington,0.0
0,Phoenix,Atlanta,0.0
1,Oklahoma City,Denver,1.0
1,Minnesota,Golden State,0.0
0,LA Lakers,LA Clippers,0.0
0,Chicago,Memphis,0.0
0,Detroit,Miami,0.0
1,Cleveland,Milwaukee,1.0
0,New Orleans,Philadelphia,1.0
1,Portland,Sacramento,0.0
0,Charlotte,Toronto,0.0
1,San Antonio,Utah,0.0
1,New Orleans,Brooklyn,0.0
0,Charlotte,Cleveland,0.0
0,Portland,Golden State,0.0
0,Oklahoma City,Houston,0.0
0,Washington,LA Clippers,0.0
1,Boston,LA Lakers,1.0
1,Chicago,Milwaukee,0.0
1,Dallas,Minnesota,1.0
1,Indiana,New York,0.0
0,Memphis,Orlando,0.0
1,Utah,Phoenix,1.0
1,Detroit,Chicago,0.0
1,Sacramento,Denver,0.0
1,Indiana,Philadelphia,1.0
0,Miami,Portland,0.0
0,Toronto,San Antonio,0.0
1,Cleveland,Atlanta,0.0
0,Philadelphia,Charlotte,0.0
1,Dallas,Detroit,0.0
1,Boston,Golden State,0.0
1,Toronto,Memphis,0.0
0,Orlando,Milwaukee,0.0
0,Brooklyn,New York,0.0
1,Washington,Phoenix,1.0
1,Miami,Sacramento,0.0
0,Minnesota,Utah,0.0
0,Brooklyn,Cleveland,0.0
1,Chicago,Houston,0.0
1,Orlando,Indiana,0.0
0,Denver,New Orleans,0.0
0,LA Clippers,Oklahoma City,0.0
0,Boston,Portland,0.0
0,New York,Dallas,0.0
0,Miami,LA Lakers,1.0
1,Denver,Memphis,0.0
0,Phoenix,Milwaukee,0.0
1,LA Clippers,Minnesota,1.0
0,Washington,Sacramento,0.0
0,New Orleans,San Antonio,0.0
0,Atlanta,Toronto,0.0
1,Golden State,Utah,1.0
1,Houston,Cleveland,0.0
0,Oklahoma City,Detroit,0.0
0,Washington,Golden State,0.0
1,Chicago,Indiana,0.0
0,Brooklyn,Orlando,0.0
1,Charlotte,Philadelphia,1.0
1,Atlanta,Chicago,0.0
1,Dallas,Denver,0.0
0,Boston,LA Clippers,0.0
1,San Antonio,Memphis,1.0
0,Brooklyn,Miami,0.0
0,Phoenix,Minnesota,0.0
0,New York,New Orleans,0.0
0,Sacramento,Portland,0.0
1,Oklahoma City,Toronto,0.0
0,LA Lakers,Utah,0.0
0,Philadelphia,Golden State,0.0
0,Houston,Indiana,0.0
0,Denver,LA Clippers,0.0
1,Washington,LA Lakers,1.0
0,Dallas,Sacramento,0.0
0,Indiana,Brooklyn,1.0
1,Atlanta,Detroit,0.0
1,Charlotte,Milwaukee,0.0
1,Utah,Minnesota,1.0
1,Toronto,New Orleans,1.0
1,Cleveland,New York,1.0
0,San Antonio,Oklahoma City,0.0
0,Chicago,Orlando,0.0
1,Boston,Phoenix,1.0
0,Philadelphia,Portland,0.0
0,Milwaukee,Atlanta,0.0
0,Charlotte,Detroit,0.0
0,Dallas,Golden State,0.0
0,Toronto,Houston,0.0
1,Denver,LA Lakers,1.0
0,Orlando,Miami,0.0
0,Phoenix,Sacramento,0.0
0,Memphis,San Antonio,0.0
1,Minnesota,Washington,0.0
0,Cleveland,Brooklyn,1.0
0,New Orleans,Indiana,0.0
0,Portland,LA Clippers,0.0
0,Chicago,New York,0.0
0,Utah,Oklahoma City,0.0
0,Toronto,Boston,0.0
1,New York,Chicago,0.0
0,Milwaukee,Cleveland,0.0
0,Philadelphia,Denver,0.0
0,Orlando,Detroit,0.0
0,LA Clippers,Golden State,0.0
1,Utah,Houston,0.0
0,Sacramento,Minnesota,0.0
0,LA Lakers,Phoenix,0.0
0,Dallas,Portland,0.0
0,Miami,San Antonio,0.0
1,Atlanta,Washington,0.0
1,Charlotte,Brooklyn,1.0
0,Memphis,LA Lakers,1.0
1,Miami,New Orleans,0.0
0,Houston,Oklahoma City,0.0
1,Washington,Atlanta,0.0
0,Orlando,Boston,0.0
0,Sacramento,Chicago,0.0
0,San Antonio,Charlotte,0.0
0,Denver,Cleveland,0.0
0,Milwaukee,Detroit,0.0
0,Philadelphia,Indiana,0.0
1,Golden State,Minnesota,1.0
1,Memphis,Phoenix,1.0
0,Portland,Dallas,0.0
1,Utah,Milwaukee,0.0
0,LA Clippers,New Orleans,0.0
1,Sacramento,New York,0.0
1,Boston,Philadelphia,1.0
0,Orlando,Toronto,0.0
0,Houston,Atlanta,0.0
0,Utah,Chicago,0.0
1,Denver,Charlotte,0.0
0,Brooklyn,Detroit,0.0
1,Oklahoma City,Indiana,0.0
0,LA Clippers,Memphis,0.0
0,Cleveland,Miami,0.0
0,Golden State,San Antonio,0.0
0,New York,Washington,0.0
1,Golden State,Dallas,1.0
0,Sacramento,Detroit,0.0
0,Minnesota,Houston,0.0
1,Phoenix,LA Lakers,0.0
1,Portland,New Orleans,0.0
1,Cleveland,Orlando,1.0
1,Oklahoma City,Philadelphia,1.0
0,Boston,Toronto,0.0
0,Denver,Atlanta,0.0
0,Brooklyn,Chicago,0.0
1,Toronto,Indiana,0.0
1,Charlotte,Miami,0.0
0,Memphis,Milwaukee,0.0
1,Washington,Philadelphia,1.0
0,Portland,San Antonio,0.0
0,Phoenix,Utah,0.0
1,Oklahoma City,Boston,0.0
0,Orlando,Charlotte,0.0
0,Dallas,Cleveland,0.0
1,Atlanta,Detroit,0.0
0,New York,Golden State,0.0
1,LA Clippers,Houston,0.0
1,Minnesota,Memphis,0.0
1,New Orleans,Sacramento,0.0
0,Chicago,Washington,0.0
0,Philadelphia,Brooklyn,0.0
0,Boston,Indiana,0.0
1,Sacramento,LA Lakers,1.0
1,Toronto,Milwaukee,1.0
0,Denver,Orlando,0.0
0,LA Clippers,San Antonio,0.0
1,Dallas,Charlotte,0.0
0,New Orleans,Golden State,0.0
0,Memphis,Houston,0.0
0,Denver,Miami,0.0
0,Portland,Oklahoma City,0.0
0,Minnesota,Phoenix,0.0
1,Chicago,Toronto,0.0
0,Cleveland,Utah,0.0
0,Detroit,Washington,0.0
0,Indiana,Atlanta,0.0
1,Milwaukee,Brooklyn,0.0
1,Cleveland,LA Clippers,0.0
1,New York,LA Lakers,1.0
1,Utah,Sacramento,0.0
0,Memphis,Atlanta,0.0
0,Houston,Charlotte,0.0
1,Indiana,Dallas,0.0
0,Washington,Denver,0.0
0,Phoenix,Golden State,0.0
0,New Orleans,Milwaukee,0.0
1,Detroit,Philadelphia,1.0
0,Orlando,Portland,0.0
0,Oklahoma City,San Antonio,0.0
0,Miami,Toronto,0.0
1,Houston,Boston,0.0
1,Miami,Chicago,0.0
0,Detroit,Charlotte,0.0
0,Portland,Golden State,0.0
0,New York,LA Clippers,0.0
0,New Orleans,Memphis,0.0
1,Minnesota,Oklahoma City,0.0
0,Brooklyn,Philadelphia,1.0
1,Orlando,Sacramento,0.0
0,Washington,Utah,0.0
0,Phoenix,Denver,0.0
1,Cleveland,LA Lakers,1.0
0,Chicago,San Antonio,0.0
0,Atlanta,Toronto,0.0
0,Memphis,Boston,0.0
0,New Orleans,Charlotte,0.0
1,Detroit,Dallas,0.0
0,Utah,Golden State,0.0
0,Miami,Milwaukee,0.0
0,LA Clippers,Oklahoma City,0.0
1,Houston,Philadelphia,1.0
1,New York,Phoenix,0.0
1,Cleveland,Sacramento,1.0
0,New York,Denver,0.0
0,Orlando,LA Lakers,1.0
1,San Antonio,Minnesota,1.0
0,Washington,Portland,0.0
0,Brooklyn,Toronto,0.0
1,Atlanta,Utah,0.0
0,Milwaukee,Chicago,0.0
0,Minnesota,Charlotte,0.0
1,Memphis,Cleveland,0.0
1,LA Clippers,Dallas,0.0
0,Orlando,Golden State,0.0
0,San Antonio,Indiana,0.0
0,Sacramento,New Orleans,0.0
0,Dallas,Denver,0.0
0,Portland,Detroit,0.0
0,Golden State,LA Lakers,1.0
1,Phoenix,Memphis,0.0
0,Philadelphia,Miami,0.0
1,Oklahoma City,Milwaukee,0.0
1,Houston,Toronto,0.0
0,Houston,Chicago,0.0
0,Boston,Cleveland,0.0
1,Atlanta,LA Clippers,0.0
0,Brooklyn,Minnesota,0.0
1,Utah,New Orleans,0.0
0,Detroit,New York,0.0
0,Sacramento,San Antonio,0.0
1,Indiana,Washington,0.0
0,New York,Boston,0.0
0,Indiana,Charlotte,0.0
0,Washington,Cleveland,0.0
1,Brooklyn,Denver,0.0
1,Atlanta,LA Lakers,1.0
0,Utah,Memphis,0.0
0,Minnesota,Milwaukee,0.0
1,Phoenix,Orlando,0.0
1,Miami,Philadelphia,1.0
0,Portland,Toronto,0.0
1,Sacramento,Dallas,0.0
0,Oklahoma City,Golden State,0.0
0,Phoenix,Miami,0.0
1,San Antonio,New Orleans,1.0
0,Portland,Boston,0.0
0,LA Lakers,Denver,0.0
0,New Orleans,Houston,0.0
0,Oklahoma City,LA Clippers,0.0
0,Sacramento,Memphis,0.0
1,Indiana,Milwaukee,0.0
1,Washington,Minnesota,1.0
0,Chicago,Orlando,0.0
1,Charlotte,Philadelphia,1.0
0,Detroit,San Antonio,0.0
0,Utah,Toronto,0.0
0,Phoenix,Charlotte,0.0
0,Orlando,Dallas,0.0
0,Atlanta,Golden State,0.0
0,Brooklyn,LA Lakers,0.0
0,Chicago,Miami,0.0
1,Portland,New York,0.0
0,Utah,Boston,0.0
0,Indiana,Cleveland,0.0
1,Memphis,Denver,0.0
0,Brooklyn,LA Clippers,0.0
0,Houston,Milwaukee,0.0
1,Oklahoma City,Sacramento,1.0
0,Philadelphia,Washington,0.0
0,Charlotte,Atlanta,0.0
0,Minnesota,Dallas,0.0
0,Toronto,Detroit,0.0
1,Portland,Indiana,0.0
1,Miami,New York,0.0
0,Philadelphia,Orlando,0.0
0,Cleveland,Washington,0.0
0,Miami,Boston,0.0
1,Portland,Chicago,0.0
1,San Antonio,Houston,1.0
1,Detroit,Milwaukee,0.0
1,Minnesota,New Orleans,0.0
1,Golden State,Oklahoma City,0.0
0,Memphis,Phoenix,1.0
1,Brooklyn,Utah,0.0
0,Chicago,Atlanta,0.0
0,Denver,Dallas,0.0
1,Charlotte,Indiana,0.0
1,Memphis,LA Lakers,1.0
0,Orlando,New York,0.0
1,Washington,Philadelphia,1.0
1,LA Clippers,Sacramento,1.0
0,Cleveland,Toronto,0.0
0,Milwaukee,Boston,0.0
0,Oklahoma City,New Orleans,0.0
1,Golden State,Orlando,1.0
1,Brooklyn,Phoenix,0.0
1,Houston,Portland,0.0
1,San Antonio,Utah,0.0
0,Washington,Chicago,0.0
0,Charlotte,Cleveland,0.0
1,Oklahoma City,Dallas,0.0
0,Philadelphia,Detroit,0.0
0,New York,Indiana,0.0
1,Denver,LA Clippers,0.0
0,LA Lakers,Memphis,0.0
1,Golden State,Miami,0.0
1,San Antonio,Sacramento,1.0
0,Minnesota,Toronto,0.0
1,Sacramento,Denver,0.0
1,Orlando,Philadelphia,1.0
0,Brooklyn,Portland,0.0
0,Houston,Utah,0.0
0,New Orleans,Washington,0.0
1,Golden State,Atlanta,0.0
1,Detroit,Cleveland,0.0
0,Phoenix,LA Clippers,0.0
0,Indiana,Miami,0.0
0,LA Lakers,Milwaukee,0.0
0,Boston,Minnesota,1.0
1,Toronto,New York,1.0
1,Charlotte,Brooklyn,1.0
0,LA Lakers,Chicago,0.0
0,Philadelphia,Dallas,0.0
1,Boston,Denver,0.0
1,New Orleans,Detroit,0.0
1,Cleveland,Oklahoma City,0.0
1,Indiana,Orlando,0.0
1,San Antonio,Phoenix,1.0
0,Utah,Portland,0.0
0,Memphis,Toronto,0.0
1,Milwaukee,Atlanta,0.0
1,Golden State,LA Clippers,0.0
0,Washington,Miami,0.0
1,New York,Minnesota,0.0
1,Miami,Atlanta,0.0
0,New York,Brooklyn,0.0
0,Toronto,Chicago,0.0
1,San Antonio,LA Lakers,1.0
0,Minnesota,Memphis,0.0
1,Charlotte,Milwaukee,0.0
0,Philadelphia,New Orleans,0.0
1,Indiana,Oklahoma City,0.0
0,Dallas,Orlando,0.0
1,Houston,Phoenix,1.0
0,Golden State,Portland,0.0
0,Denver,Sacramento,0.0
0,Boston,Utah,0.0
0,Detroit,Washington,0.0
0,Chicago,Cleveland,0.0
0,San Antonio,LA Clippers,0.0
0,Utah,Washington,0.0
0,Washington,Milwaukee,0.0
0,New Orleans,Oklahoma City,0.0
0,LA Clippers,Boston,0.0
1,Memphis,Brooklyn,1.0
1,Atlanta,Chicago,0.0
0,LA Lakers,Cleveland,0.0
1,Denver,Detroit,0.0
1,Charlotte,Indiana,0.0
0,Toronto,Minnesota,1.0
0,Utah,New Orleans,0.0
1,San Antonio,Orlando,1.0
1,Sacramento,Philadelphia,1.0
1,Golden State,Phoenix,1.0
0,Houston,Portland,0.0
1,Utah,Dallas,0.0
0,Houston,Golden State,0.0
1,San Antonio,Miami,0.0
0,Boston,Milwaukee,0.0
1,Washington,New York,0.0
1,Orlando,Atlanta,0.0
0,Denver,Brooklyn,0.0
0,Chicago,Charlotte,0.0
0,Sacramento,Cleveland,0.0
1,Toronto,Detroit,0.0
0,LA Lakers,Indiana,0.0
1,Portland,Memphis,0.0
1,New Orleans,Minnesota,0.0
1,LA Clippers,Philadelphia,1.0
1,Oklahoma City,Phoenix,1.0
0,Sacramento,Boston,0.0
1,LA Clippers,Miami,0.0
1,Denver,New York,0.0
0,Atlanta,Orlando,0.0
0,Washington,Charlotte,0.0
0,New Orleans,Cleveland,0.0
0,Oklahoma City,Golden State,0.0
1,Portland,Houston,0.0
0,Detroit,Indiana,0.0
1,Dallas,Memphis,0.0
0,Chicago,Minnesota,1.0
0,Brooklyn,Philadelphia,1.0
1,Utah,Phoenix,1.0
0,LA Lakers,San Antonio,0.0
0,Indiana,Atlanta,0.0
0,Sacramento,Brooklyn,0.0
1,Miami,Charlotte,0.0
1,Boston,Cleveland,0.0
1,San Antonio,Dallas,0.0
0,Chicago,Denver,0.0
1,Memphis,New York,0.0
1,LA Clippers,Orlando,0.0
0,Milwaukee,Utah,0.0
0,Philadelphia,Washington,0.0
0,New York,Detroit,0.0
1,LA Lakers,New Orleans,0.0
1,Houston,Phoenix,1.0
1,Toronto,Portland,0.0
0,Detroit,Boston,0.0
1,Indiana,Brooklyn,1.0
0,Cleveland,Charlotte,0.0
1,Miami,Dallas,0.0
1,Minnesota,LA Clippers,0.0
0,Orlando,Oklahoma City,0.0
1,Atlanta,Philadelphia,1.0
1,Chicago,Sacramento,0.0
0,New Orleans,San Antonio,0.0
0,Denver,Utah,0.0
1,Golden State,Washington,1.0
0,Miami,Houston,0.0
0,Minnesota,LA Lakers,0.0
1,Boston,New York,0.0
1,Toronto,Phoenix,1.0
0,Milwaukee,Portland,0.0
0,Dallas,Atlanta,0.0
1,Detroit,Brooklyn,1.0
0,Toronto,Denver,1.0
1,Cleveland,Indiana,0.0
1,Memphis,New Orleans,0.0
0,Washington,Oklahoma City,0.0
0,Milwaukee,Sacramento,0.0
0,Orlando,San Antonio,0.0
0,Chicago,Utah,0.0
0,Phoenix,Dallas,0.0
0,Chicago,LA Clippers,0.0
1,Charlotte,LA Lakers,1.0
0,Atlanta,Miami,0.0
1,Golden State,New York,1.0
0,Boston,Orlando,0.0
0,Minnesota,Portland,0.0
0,San Antonio,Cleveland,0.0
1,Washington,Houston,0.0
0,Denver,Indiana,0.0
0,Sacramento,Memphis,0.0
0,Brooklyn,New Orleans,0.0
1,Golden State,Philadelphia,1.0
0,Detroit,Toronto,0.0
0,Orlando,Boston,0.0
0,Brooklyn,Dallas,0.0
1,Cleveland,Detroit,0.0
0,LA Lakers,LA Clippers,0.0
1,Miami,Milwaukee,0.0
0,Phoenix,New York,0.0
0,Houston,Oklahoma City,0.0
0,Charlotte,Portland,0.0
0,Minnesota,Utah,0.0
0,Atlanta,Indiana,0.0
1,Chicago,LA Lakers,1.0
0,Milwaukee,Memphis,0.0
0,Sacramento,New Orleans,0.0
0,New York,Toronto,0.0
1,Denver,Washington,0.0
1,LA Clippers,Atlanta,0.0
0,Denver,Boston,0.0
0,Phoenix,Cleveland,0.0
0,Philadelphia,Detroit,0.0
0,Dallas,Golden State,0.0
1,Oklahoma City,Minnesota,1.0
0,Houston,San Antonio,0.0
0,Charlotte,Utah,0.0
1,Miami,Brooklyn,1.0
1,LA Clippers,Indiana,0.0
1,Dallas,LA Lakers,1.0
0,Orlando,Milwaukee,0.0
1,Oklahoma City,New York,0.0
0,Phoenix,Philadelphia,1.0
0,Sacramento,Portland,0.0
0,Washington,Toronto,0.0
1,Miami,Chicago,0.0
0,Minnesota,Cleveland,0.0
1,Atlanta,Denver,0.0
0,San Antonio,Golden State,0.0
0,Orlando,Memphis,0.0
1,Houston,New Orleans,0.0
1,Charlotte,Sacramento,0.0
1,Detroit,Utah,0.0
1,Boston,Washington,0.0
0,Oklahoma City,Brooklyn,1.0
0,Dallas,Houston,0.0
1,Boston,Philadelphia,1.0
0,LA Clippers,Toronto,0.0
0,New York,Charlotte,0.0
1,Chicago,Cleveland,0.0
0,Detroit,Denver,0.0
0,Memphis,Minnesota,1.0
0,Milwaukee,New Orleans,0.0
0,Atlanta,Phoenix,1.0
0,LA Lakers,Portland,0.0
0,Indiana,Sacramento,0.0
0,Chicago,Boston,0.0
1,Utah,Brooklyn,1.0
1,Oklahoma City,Dallas,0.0
0,Indiana,Golden State,0.0
0,Milwaukee,Houston,0.0
1,San Antonio,LA Lakers,1.0
1,LA Clippers,New York,1.0
1,Charlotte,Orlando,0.0
0,Miami,Toronto,0.0
0,LA Clippers,Cleveland,0.0
1,Memphis,Denver,0.0
0,Detroit,New Orleans,0.0
1,San Antonio,Phoenix,1.0
0,Atlanta,Sacramento,0.0
1,Cleveland,Brooklyn,1.0
1,Golden State,Chicago,0.0
0,Minnesota,Dallas,0.0
1,Detroit,Houston,0.0
1,Sacramento,LA Lakers,1.0
0,Utah,New York,0.0
0,Charlotte,Oklahoma City,0.0
1,Philadelphia,Orlando,0.0
1,Atlanta,Portland,0.0
0,Boston,Toronto,0.0
0,Miami,Washington,0.0
1,Oklahoma City,Denver,1.0
1,Milwaukee,Miami,0.0
0,Minnesota,New Orleans,0.0
1,Indiana,Phoenix,1.0
0,Orlando,Atlanta,0.0
0,Utah,Charlotte,0.0
1,Golden State,Cleveland,0.0
