0,Miami,Boston,0.0
0,Boston,Dallas,0.0
1,Chicago,Detroit,0.0
0,Houston,LA Clippers,0.0
0,New Orleans,Memphis,0.0
0,Philadelphia,New York,0.0
0,Brooklyn,Toronto,0.0
1,Portland,Washington,0.0
0,Indiana,Denver,0.0
1,Houston,LA Lakers,1.0
0,Phoenix,Minnesota,0.0
0,Miami,Oklahoma City,0.0
0,Dallas,San Antonio,0.0
0,Brooklyn,Atlanta,0.0
1,Milwaukee,Charlotte,0.0
0,Golden State,Detroit,1.0
1,Sacramento,LA Clippers,0.0
0,New York,Memphis,0.0
0,Portland,Philadelphia,1.0
0,LA Lakers,Utah,0.0
1,Boston,Washington,0.0
0,Phoenix,Boston,0.0
1,Portland,Brooklyn,1.0
1,Dallas,Chicago,0.0
1,Miami,Denver,0.0
1,Cleveland,Houston,0.0
1,Washington,Indiana,0.0
0,Atlanta,Milwaukee,0.0
0,Charlotte,New Orleans,0.0
0,Minnesota,Oklahoma City,0.0
0,LA Lakers,Golden State,0.0
0,Detroit,Memphis,0.0
1,Toronto,Orlando,0.0
1,Chicago,Philadelphia,1.0
0,Cleveland,San Antonio,0.0
1,Sacramento,Utah,0.0
0,Indiana,Boston,0.0
0,New York,Brooklyn,0.0
0,Atlanta,Charlotte,0.0
0,Golden State,Denver,1.0
0,Minnesota,Houston,0.0
0,Miami,LA Clippers,0.0
0,Dallas,Oklahoma City,0.0
0,Utah,Portland,0.0
1,New Orleans,Sacramento,0.0
0,Milwaukee,Washington,0.0
1,Cleveland,Dallas,0.0
1,San Antonio,Detroit,0.0
0,Phoenix,Indiana,0.0
0,New Orleans,LA Lakers,1.0
1,Houston,Memphis,0.0
0,Chicago,Milwaukee,0.0
1,Oklahoma City,Minnesota,1.0
0,Boston,New York,0.0
1,San Antonio,Brooklyn,1.0
1,Washington,Chicago,0.0
0,Miami,Golden State,0.0
0,Charlotte,Denver,0.0
0,Indiana,Houston,0.0
0,New Orleans,LA Clippers,0.0
1,Utah,LA Lakers,1.0
0,Boston,Memphis,0.0
1,Dallas,Minnesota,1.0
0,Milwaukee,New York,0.0
1,Cleveland,Philadelphia,1.0
0,Oklahoma City,Portland,0.0
0,Chicago,Atlanta,0.0
0,Brooklyn,Detroit,0.0
0,Charlotte,LA Clippers,0.0
1,Washington,Orlando,0.0
1,Toronto,Philadelphia,1.0
1,Golden State,Sacramento,1.0
0,Miami,Utah,0.0
1,Orlando,Brooklyn,1.0
1,Oklahoma City,LA Lakers,1.0
0,Denver,Memphis,0.0
0,Dallas,Milwaukee,0.0
1,Cleveland,Minnesota,1.0
1,Indiana,New Orleans,0.0
1,Miami,Phoenix,1.0
1,Golden State,Portland,0.0
0,New York,San Antonio,0.0
1,Toronto,Washington,0.0
0,Boston,Chicago,0.0
0,Utah,Houston,0.0
1,Atlanta,Philadelphia,1.0
0,LA Lakers,Sacramento,0.0
1,Detroit,Boston,0.0
1,Toronto,Brooklyn,1.0
1,New York,Miami,0.0
1,Denver,Minnesota,0.0
1,Dallas,New Orleans,0.0
0,Memphis,Oklahoma City,0.0
1,Indiana,Orlando,0.0
0,Charlotte,Phoenix,1.0
1,LA Clippers,Portland,0.0
0,Utah,San Antonio,0.0
1,Cleveland,Washington,0.0
1,New York,Atlanta,0.0
0,Milwaukee,Chicago,0.0
0,Sacramento,Dallas,0.0
1,Golden State,LA Lakers,1.0
1,Boston,Brooklyn,1.0
0,Toronto,Cleveland,0.0
0,Orlando,Detroit,0.0
0,Charlotte,Golden State,0.0
0,Indiana,Miami,0.0
1,San Antonio,Milwaukee,1.0
1,Sacramento,Oklahoma City,0.0
0,Minnesota,Philadelphia,1.0
1,Memphis,Portland,0.0
1,Houston,Utah,0.0
1,Portland,Denver,0.0
0,Phoenix,LA Lakers,0.0
0,Atlanta,New York,0.0
1,Chicago,Toronto,0.0
1,Miami,Washington,0.0
0,New York,Chicago,0.0
0,Philadelphia,LA Lakers,0.0
0,Dallas,Miami,0.0
0,Charlotte,Toronto,0.0
0,Orlando,Washington,0.0
0,Minnesota,Detroit,0.0
1,Golden State,Houston,1.0
1,Milwaukee,Indiana,0.0
1,LA Clippers,New Orleans,0.0
0,Phoenix,Oklahoma City,0.0
0,Portland,Utah,0.0
1,LA Lakers,Boston,0.0
0,Indiana,Chicago,0.0
1,LA Clippers,Charlotte,0.0
0,Golden State,Dallas,1.0
0,Utah,Minnesota,1.0
0,Brooklyn,Orlando,0.0
0,Denver,Portland,0.0
1,Philadelphia,Sacramento,0.0
0,Phoenix,San Antonio,0.0
0,Washington,Toronto,0.0
1,Cleveland,Denver,1.0
1,Atlanta,Houston,0.0
0,Miami,Memphis,0.0
0,Detroit,New York,0.0
0,Milwaukee,Oklahoma City,0.0
0,Toronto,Chicago,0.0
0,LA Lakers,Charlotte,0.0
0,Milwaukee,Dallas,0.0
0,Sacramento,Golden State,0.0
0,Atlanta,Indiana,0.0
1,Brooklyn,Miami,0.0
0,New Orleans,Orlando,0.0
1,Cleveland,Phoenix,1.0
0,Minnesota,San Antonio,0.0
0,Philadelphia,Utah,0.0
1,LA Clippers,Washington,0.0
0,New York,Boston,0.0
0,LA Lakers,Memphis,0.0
0,Denver,Oklahoma City,0.0
1,Portland,Sacramento,0.0
0,New York,Atlanta,0.0
1,Washington,Brooklyn,1.0
0,Memphis,Charlotte,0.0
0,Chicago,Dallas,0.0
1,Boston,Detroit,0.0
1,Toronto,Milwaukee,1.0
1,Indiana,Minnesota,1.0
0,Houston,New Orleans,0.0
1,Miami,Orlando,0.0
1,Philadelphia,Phoenix,0.0
0,Cleveland,Portland,0.0
0,Denver,San Antonio,0.0
1,LA Clippers,Utah,0.0
0,Cleveland,Golden State,0.0
0,San Antonio,Houston,1.0
1,LA Clippers,LA Lakers,1.0
0,New Orleans,Miami,0.0
1,Chicago,Oklahoma City,0.0
0,Detroit,Atlanta,0.0
1,Dallas,Brooklyn,1.0
1,Boston,Charlotte,0.0
0,New York,Cleveland,0.0
0,Utah,Golden State,0.0
1,Sacramento,Indiana,0.0
1,Oklahoma City,LA Lakers,1.0
0,Philadelphia,Milwaukee,0.0
1,San Antonio,Minnesota,1.0
0,Portland,New Orleans,0.0
0,Houston,Orlando,0.0
1,Denver,Phoenix,0.0
0,Memphis,Washington,0.0
1,LA Lakers,Denver,0.0
1,Detroit,Miami,0.0
1,Memphis,Philadelphia,1.0
0,Dallas,Toronto,0.0
0,Portland,Atlanta,0.0
0,Minnesota,Boston,0.0
1,Brooklyn,Chicago,0.0
0,Charlotte,Houston,0.0
1,Oklahoma City,LA Clippers,0.0
1,Orlando,New York,0.0
0,Indiana,San Antonio,0.0
0,Phoenix,Utah,0.0
0,Sacramento,Washington,0.0
1,Minnesota,Brooklyn,0.0
0,Philadelphia,Cleveland,0.0
1,New Orleans,Denver,0.0
0,Portland,Miami,0.0
1,Atlanta,Orlando,0.0
1,Milwaukee,Phoenix,0.0
1,Sacramento,Toronto,0.0
0,LA Clippers,Houston,0.0
0,Indiana,Memphis,0.0
0,Chicago,New York,0.0
0,LA Lakers,Oklahoma City,0.0
0,Charlotte,Washington,0.0
1,Atlanta,Boston,0.0
1,Detroit,Chicago,0.0
0,Memphis,Dallas,0.0
0,Milwaukee,Golden State,0.0
0,Brooklyn,Indiana,0.0
1,Toronto,Miami,0.0
0,Sacramento,Minnesota,0.0
0,Portland,Orlando,0.0
1,New York,Philadelphia,1.0
0,New Orleans,Phoenix,0.0
0,LA Clippers,San Antonio,0.0
0,Denver,Utah,0.0
0,Toronto,Charlotte,0.0
0,Oklahoma City,Cleveland,0.0
1,Houston,LA Lakers,1.0
0,Philadelphia,Atlanta,0.0
1,Miami,Brooklyn,1.0
0,Memphis,Chicago,0.0
0,Boston,Detroit,0.0
0,Phoenix,Golden State,0.0
0,Dallas,Indiana,0.0
0,Milwaukee,LA Clippers,0.0
0,Minnesota,New York,0.0
0,Portland,Oklahoma City,0.0
0,Charlotte,Orlando,0.0
0,Washington,San Antonio,0.0
1,New Orleans,Utah,0.0
1,Cleveland,Boston,0.0
0,Milwaukee,LA Lakers,1.0
1,Denver,Minnesota,0.0
0,Houston,Sacramento,0.0
1,Miami,Atlanta,0.0
1,Orlando,Brooklyn,1.0
0,Philadelphia,Chicago,0.0
0,Phoenix,Dallas,0.0
0,Houston,Denver,0.0
1,LA Clippers,Detroit,0.0
0,Toronto,Indiana,0.0
0,Washington,Memphis,0.0
0,New Orleans,Portland,0.0
0,Utah,San Antonio,0.0
0,Memphis,Miami,0.0
0,Utah,Oklahoma City,0.0
0,Minnesota,Phoenix,0.0
0,Philadelphia,Toronto,0.0
1,San Antonio,Atlanta,0.0
1,LA Clippers,Brooklyn,1.0
0,New Orleans,Chicago,0.0
1,Boston,Charlotte,0.0
1,Washington,Dallas,0.0
0,Indiana,Detroit,0.0
0,LA Lakers,Houston,0.0
0,Golden State,Milwaukee,1.0
1,New York,Portland,0.0
1,Golden State,Boston,0.0
0,Minnesota,Denver,0.0
0,Miami,Indiana,0.0
1,Charlotte,Memphis,0.0
0,Washington,New Orleans,0.0
1,Cleveland,Orlando,1.0
1,Detroit,Philadelphia,1.0
1,Portland,Phoenix,1.0
0,LA Lakers,San Antonio,0.0
0,Milwaukee,Toronto,0.0
1,Oklahoma City,Utah,0.0
0,Philadelphia,Brooklyn,0.0
0,LA Clippers,Chicago,0.0
0,Atlanta,Oklahoma City,0.0
0,New York,Sacramento,0.0
0,Chicago,Boston,0.0
0,Miami,Charlotte,0.0
1,Atlanta,Dallas,0.0
1,Memphis,Detroit,0.0
1,LA Clippers,Milwaukee,1.0
0,LA Lakers,Minnesota,0.0
0,Orlando,Phoenix,1.0
0,San Antonio,Toronto,0.0
0,New York,Utah,0.0
1,Houston,Washington,0.0
0,Houston,Brooklyn,1.0
0,Portland,Cleveland,0.0
1,Orlando,Denver,0.0
1,Golden State,Indiana,1.0
1,Oklahoma City,Memphis,0.0
0,Utah,Sacramento,0.0
1,Phoenix,Chicago,0.0
0,Detroit,Charlotte,0.0
1,Washington,Miami,0.0
0,Portland,Milwaukee,0.0
1,LA Clippers,Minnesota,1.0
1,Boston,New Orleans,0.0
1,Dallas,New York,0.0
1,San Antonio,Philadelphia,1.0
0,LA Lakers,Toronto,0.0
1,Golden State,Brooklyn,1.0
0,LA Lakers,Detroit,0.0
0,Phoenix,Memphis,0.0
0,Sacramento,Oklahoma City,0.0
1,Dallas,Washington,0.0
1,Charlotte,Chicago,0.0
0,Sacramento,Houston,0.0
0,Orlando,LA Clippers,0.0
0,Cleveland,Miami,0.0
0,New York,Milwaukee,0.0
1,Portland,Minnesota,1.0
1,Denver,Philadelphia,1.0
0,Boston,San Antonio,0.0
1,Golden State,Toronto,0.0
0,Indiana,Utah,0.0
0,LA Lakers,Atlanta,0.0
1,Houston,Dallas,0.0
0,Milwaukee,Detroit,0.0
0,Cleveland,New Orleans,1.0
0,Brooklyn,New York,0.0
0,Phoenix,Washington,0.0
1,San Antonio,Memphis,1.0
0,Oklahoma City,Miami,0.0
0,Indiana,Portland,0.0
1,Boston,Sacramento,0.0
1,Denver,Toronto,0.0
1,Orlando,Utah,0.0
1,Toronto,Atlanta,0.0
0,Denver,Chicago,0.0
1,Golden State,Charlotte,0.0
0,Phoenix,Detroit,0.0
0,New Orleans,Houston,0.0
1,Indiana,LA Clippers,0.0
0,Philadelphia,New York,0.0
0,Milwaukee,San Antonio,0.0
1,LA Lakers,Washington,0.0
0,Phoenix,Brooklyn,0.0
1,Washington,Cleveland,0.0
1,Orlando,Minnesota,0.0
1,Memphis,New Orleans,0.0
0,LA Lakers,Philadelphia,1.0
1,Dallas,Portland,0.0
0,Oklahoma City,Atlanta,0.0
0,San Antonio,Chicago,0.0
0,Houston,Detroit,0.0
0,Portland,LA Clippers,0.0
1,Boston,Miami,0.0
0,Denver,Milwaukee,0.0
0,Dallas,Sacramento,0.0
1,Golden State,Utah,1.0
0,Detroit,Brooklyn,1.0
0,Milwaukee,Charlotte,0.0
0,Minnesota,LA Clippers,0.0
1,Indiana,LA Lakers,1.0
0,Philadelphia,Memphis,0.0
1,Houston,New York,0.0
0,Boston,Orlando,0.0
1,Phoenix,Toronto,0.0
0,Brooklyn,Cleveland,0.0
0,Denver,Dallas,0.0
0,Sacramento,Golden State,0.0
0,LA Lakers,Portland,0.0
0,Atlanta,San Antonio,0.0
0,New Orleans,Utah,0.0
1,Toronto,Washington,0.0
0,Washington,Boston,0.0
1,Cleveland,Charlotte,0.0
1,San Antonio,Denver,1.0
0,Philadelphia,Houston,0.0
0,Chicago,Indiana,0.0
0,New Orleans,LA Clippers,0.0
1,Atlanta,Memphis,0.0
1,Miami,New York,0.0
0,Detroit,Oklahoma City,0.0
0,Milwaukee,Orlando,0.0
1,Golden State,Phoenix,1.0
1,Minnesota,Sacramento,0.0
0,Philadelphia,Boston,0.0
0,Washington,Charlotte,0.0
0,Miami,Detroit,0.0
1,Memphis,Houston,0.0
1,Utah,LA Clippers,0.0
1,Sacramento,Milwaukee,0.0
0,Atlanta,Minnesota,1.0
0,Brooklyn,Oklahoma City,0.0
0,New York,Orlando,0.0
1,New Orleans,Phoenix,0.0
0,Dallas,San Antonio,0.0
0,Cleveland,Toronto,0.0
0,Boston,Atlanta,0.0
1,LA Clippers,Denver,1.0
0,LA Lakers,Golden State,0.0
0,Dallas,Memphis,0.0
1,Chicago,Portland,0.0
1,Indiana,Washington,0.0
0,Sacramento,Charlotte,0.0
0,Orlando,Cleveland,0.0
0,New York,Miami,0.0
0,Detroit,Milwaukee,0.0
0,Philadelphia,Minnesota,0.0
0,Phoenix,San Antonio,0.0
1,Oklahoma City,Utah,0.0
0,Boston,Brooklyn,1.0
1,Golden State,Denver,1.0
1,Toronto,LA Clippers,0.0
1,Portland,LA Lakers,1.0
0,Phoenix,New Orleans,0.0
0,Dallas,Oklahoma City,0.0
0,Atlanta,Cleveland,0.0
1,Washington,Detroit,0.0
1,New York,Houston,0.0
0,Milwaukee,Indiana,0.0
0,Philadelphia,Miami,0.0
1,Sacramento,Orlando,0.0
0,Memphis,San Antonio,0.0
0,Brooklyn,Boston,0.0
0,Philadelphia,Charlotte,0.0
0,Utah,Dallas,0.0
1,Phoenix,Denver,0.0
0,Chicago,Golden State,0.0
1,Toronto,LA Lakers,1.0
0,Houston,Memphis,0.0
1,Detroit,Minnesota,1.0
0,San Antonio,New Orleans,1.0
1,New York,Oklahoma City,0.0
0,LA Clippers,Portland,0.0
0,Milwaukee,Cleveland,0.0
1,Golden State,LA Clippers,0.0
0,Sacramento,Miami,0.0
0,Sacramento,Atlanta,0.0
1,Dallas,Boston,0.0
0,Brooklyn,Charlotte,0.0
0,Portland,Houston,0.0
0,New Orleans,Oklahoma City,0.0
0,Minnesota,Orlando,0.0
1,Indiana,Philadelphia,1.0
1,Chicago,Phoenix,1.0
0,Denver,San Antonio,0.0
0,Toronto,Utah,0.0
0,Atlanta,Brooklyn,1.0
0,Cleveland,Detroit,0.0
0,Toronto,Golden State,0.0
1,Minnesota,Miami,0.0
1,Denver,New Orleans,0.0
0,Charlotte,New York,0.0
0,Milwaukee,Washington,0.0
0,Indiana,Chicago,0.0
1,Boston,Houston,0.0
0,Oklahoma City,Memphis,0.0
1,Dallas,Philadelphia,1.0
0,LA Lakers,Phoenix,0.0
0,Portland,San Antonio,0.0
1,Utah,Atlanta,0.0
0,Portland,Charlotte,0.0
0,Detroit,LA Lakers,1.0
1,Memphis,Minnesota,1.0
0,New Orleans,New York,0.0
1,Boston,Oklahoma City,0.0
0,Toronto,Sacramento,1.0
0,Brooklyn,Golden State,0.0
1,Dallas,Houston,0.0
0,Detroit,LA Clippers,0.0
0,Cleveland,Milwaukee,1.0
0,Denver,Phoenix,0.0
0,Philadelphia,San Antonio,0.0
0,Orlando,Washington,0.0
0,Atlanta,Boston,0.0
0,Charlotte,Chicago,0.0
0,LA Lakers,Dallas,0.0
0,Houston,Denver,0.0
0,Minnesota,Indiana,0.0
0,Portland,Memphis,0.0
1,Cleveland,New York,1.0
0,Philadelphia,Oklahoma City,0.0
0,Utah,Orlando,0.0
0,Brooklyn,Sacramento,0.0
0,New Orleans,Toronto,0.0
0,Utah,Miami,0.0
1,Golden State,Minnesota,1.0
0,LA Clippers,Phoenix,1.0
0,New Orleans,Atlanta,0.0
1,Indiana,Boston,0.0
0,New York,Charlotte,0.0
0,LA Clippers,Dallas,0.0
0,Milwaukee,Denver,0.0
1,Brooklyn,Houston,0.0
1,Golden State,Memphis,1.0
0,LA Lakers,Orlando,0.0
1,Toronto,Philadelphia,1.0
1,San Antonio,Portland,0.0
0,Detroit,Sacramento,0.0
0,Utah,Cleveland,0.0
0,LA Lakers,Miami,0.0
1,Boston,Milwaukee,0.0
1,Charlotte,Minnesota,1.0
0,Dallas,New Orleans,0.0
1,New York,Toronto,0.0
1,Oklahoma City,Washington,0.0
1,Minnesota,Atlanta,0.0
0,Portland,Denver,0.0
0,Detroit,Golden State,0.0
0,Orlando,Indiana,0.0
0,Memphis,LA Clippers,0.0
1,Chicago,Philadelphia,1.0
1,San Antonio,Sacramento,1.0
0,Indiana,Cleveland,0.0
0,Toronto,Miami,0.0
0,LA Lakers,New York,0.0
0,Phoenix,Oklahoma City,0.0
1,Detroit,Portland,0.0
0,Washington,Atlanta,0.0
1,Minnesota,Chicago,0.0
0,New Orleans,Dallas,0.0
1,Houston,LA Clippers,0.0
0,Brooklyn,Milwaukee,0.0
1,Orlando,Philadelphia,1.0
1,Golden State,Sacramento,1.0
0,Charlotte,San Antonio,0.0
0,Memphis,Utah,0.0
0,Washington,Boston,0.0
1,LA Lakers,Brooklyn,0.0
0,Philadelphia,Cleveland,0.0
0,Denver,Golden State,0.0
0,Miami,Indiana,0.0
1,Atlanta,New Orleans,0.0
1,Milwaukee,New York,0.0
0,Toronto,Orlando,0.0
1,Detroit,Phoenix,1.0
1,Houston,Sacramento,0.0
0,Oklahoma City,Chicago,0.0
1,Charlotte,Dallas,0.0
1,Utah,Denver,0.0
1,Miami,Minnesota,1.0
0,Memphis,Portland,0.0
0,Brooklyn,Atlanta,0.0
0,New York,Cleveland,0.0
0,LA Clippers,Golden State,0.0
0,Orlando,Houston,0.0
0,Boston,Indiana,0.0
0,Philadelphia,Milwaukee,0.0
1,Toronto,Oklahoma City,0.0
0,Sacramento,Phoenix,0.0
1,Portland,Utah,0.0
0,San Antonio,Washington,1.0
0,Chicago,Charlotte,0.0
1,Toronto,Dallas,0.0
1,Indiana,Detroit,0.0
1,Denver,LA Lakers,1.0
1,Atlanta,Miami,0.0
1,Orlando,New Orleans,0.0
1,Memphis,Sacramento,0.0
1,Milwaukee,Brooklyn,0.0
0,Memphis,Golden State,0.0
0,Oklahoma City,Houston,0.0
0,Phoenix,LA Clippers,0.0
1,Portland,Minnesota,1.0
1,San Antonio,New York,1.0
1,Cleveland,Philadelphia,1.0
1,San Antonio,Boston,0.0
0,Orlando,Chicago,0.0
1,Atlanta,Charlotte,0.0
1,Dallas,LA Lakers,1.0
0,Houston,Miami,0.0
0,Denver,Oklahoma City,0.0
0,Milwaukee,Toronto,0.0
1,Utah,Indiana,0.0
0,Sacramento,LA Clippers,0.0
0,Brooklyn,Memphis,0.0
1,Golden State,New Orleans,1.0
1,Phoenix,Portland,0.0
1,New York,Washington,0.0
0,Charlotte,Atlanta,0.0
1,Toronto,Boston,0.0
0,Miami,Cleveland,0.0
1,Minnesota,Denver,0.0
0,Chicago,Detroit,0.0
1,Golden State,Houston,1.0
1,Washington,Milwaukee,0.0
1,Oklahoma City,Orlando,0.0
1,Utah,Philadelphia,1.0
0,Portland,Phoenix,1.0
0,LA Lakers,Sacramento,0.0
0,Brooklyn,San Antonio,0.0
1,Memphis,Indiana,0.0
0,Dallas,LA Clippers,0.0
1,Atlanta,New York,0.0
0,Philadelphia,Boston,0.0
1,Chicago,Brooklyn,1.0
0,Utah,Detroit,0.0
1,Denver,Houston,0.0
1,Minnesota,LA Lakers,0.0
1,Cleveland,Memphis,0.0
0,Charlotte,Miami,0.0
1,New York,Milwaukee,0.0
0,San Antonio,Oklahoma City,0.0
1,Washington,Orlando,0.0
1,Dallas,Phoenix,1.0
0,New Orleans,Portland,0.0
1,LA Clippers,Sacramento,1.0
0,Indiana,Toronto,0.0
1,Detroit,Atlanta,0.0
0,Cleveland,Chicago,0.0
0,New Orleans,Golden State,0.0
